,name,DM,drift,drift_error,amplitude,xo,yo,sigmax,sigmay,theta,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error
159,6.0,560.5837368421053,-12502.573088713229,47.90203231995926,152.2775518521784,512.4918722928988,513.7160922222995,157.5707581443873,12.392876269109452,1.5830002398787195,0.06361285001354801,0.0052382869013110536,0.06581592304716606,0.06585300178236016,0.005176709069305848,4.675311171519947e-05
160,7.0,560.5837368421053,-1144.4841623870034,1.0618341124278494,269.6647146053029,512.4962829815461,512.49268812496,102.4158276151549,38.90783070758179,1.7033392761223742,0.0521960131206921,0.007911102525434942,0.01967364977117371,0.019822326872442106,0.00753082993223052,0.00012153607258340604
161,8.0,560.5837368421053,-350.09669167221034,0.06853835225343365,245.96708577991507,512.4949047614492,512.4918033155686,170.9012065546984,64.84525085849967,1.9818168051052902,0.028138331768603163,0.01035566891681876,0.018164685016390406,0.019559894245120682,0.007417131467935583,7.170427325098526e-05
162,11.0,560.5837368421053,-1124.1732449166564,8.328542929147993,11.932070852919722,512.5061904774107,512.3688398529309,182.58478199119824,39.58383301970594,1.7057052872296234,0.03663687900854399,0.14197601389956255,0.5555645261139693,0.5627058578593611,0.12142357414930459,0.0009874023777684342
163,12.0,560.5837368421053,-1113.1823658455069,1.3300495841509392,82.31988160601878,512.4986546263299,512.4453575507019,138.20994962441662,28.653175599780443,4.848613609942683,0.04319736473406137,0.01785630758824234,0.07187574316270218,0.07252029852378399,0.015034581906749838,0.00016075739026546868
164,13.0,560.5837368421053,-985.9991038226485,0.24070970718793827,926.8594529837097,512.4991213335329,512.4711231779659,141.55962555301303,40.52043901869927,1.7243329692028146,0.07755380577624034,0.003808995270446549,0.011716790935072318,0.01184515435770432,0.0033905528211056243,3.689625728241493e-05
165,14.0,560.5837368421053,-4718.860302143855,3.097032889701744,326.84814544888553,512.4971498631515,512.2485112427655,160.37804367789448,11.454285607849068,1.603120814529657,0.0682573320499819,0.0026241330602875504,0.033472710117416406,0.033512241983362334,0.002391756434669481,2.1200093885151488e-05
166,15.0,560.5837368421053,-360.52739516046637,0.2658125491245974,520.6631373365981,512.4845831882895,512.4941362568704,65.41887109854324,47.81289200501589,1.9711712387542042,0.06210347662568379,0.006069122671913748,0.0075222519043732766,0.007803394062577053,0.005703118852600554,0.00026464155363368043
167,16.0,560.5837368421053,-1273.2341672296084,0.15548451436496247,2591.174526187499,512.4990093371863,512.4916427933533,125.04101144714242,46.552393419382646,1.6900702373199556,0.06116240090067504,0.0011461470722868516,0.0029333572018444905,0.0029514160864908138,0.0010988220907738083,1.4427714784971266e-05
168,1.0,561.1728947368422,-1230.1094424300645,0.27312620925916536,1816.7980892040387,512.4995763242346,512.488697030257,173.46407219020034,47.20319774811551,1.6942100746239348,0.11859586475858971,0.0033591711589773116,0.011241198923071261,0.011344295701170851,0.00307989790686748,2.7124663757672845e-05
169,2.0,561.1728947368422,-830.6168087247624,0.8180244471132527,81.53093865789657,512.4942369051806,512.5112930901515,176.933973920182,44.77370698227652,234.2303313597877,0.03732763627371337,0.024901131915290215,0.07973455228179147,0.081177744018864,0.020486782761693422,0.00017501309449063685
170,3.0,561.1728947368422,-4626.14211864427,7.068733171095234,183.82341203950983,512.4960722761832,512.3725120106732,169.8541590015191,19.271052293664056,-1.537824449220522,0.056940248223937874,0.006211396710774171,0.052577297358187974,0.052693379408061514,0.005967618468551484,5.034443719211103e-05
171,4.0,561.1728947368422,17.606747503075788,0.41861469342270524,4.150768165264743,512.4043706388949,511.9546724438909,-160.9288547900985,26.672924514679895,1.6856758583054683,0.04663911707209605,0.3624008200086045,1.7946595864753778,1.8073649276430466,0.2994233645293013,0.0027073863181644397
172,5.0,561.1728947368422,-3035.911603309459,140.63178969023497,5.4744262459867,512.4819038024299,511.7783482487894,37.539375649711985,167.3604845472224,3.1918113745191805,0.03807659694477388,0.2671074474115666,1.1621063588252665,0.26092651426849583,1.1650371580747927,0.002322360372727527
173,6.0,561.1728947368422,-42739.21964657527,555.8612860919228,153.17115277412304,512.4934847667973,513.3008963336644,157.73623319455757,12.324386494072368,1.5743665193154244,0.06397141706086736,0.00515245843572787,0.06587559929959043,0.06590886803299333,0.005147114888190088,4.643311129492552e-05
174,7.0,561.1728947368422,-1235.4790235398784,1.2360318989555403,269.70494643416976,512.4963589193144,512.4932505709857,102.30592734271713,38.953762183126784,1.6936790944172864,0.05211859828689563,0.007853836766327837,0.019641462839660034,0.019768853256863346,0.007527433394133614,0.00012170390197072363
175,8.0,561.1728947368422,-358.5313535005459,0.07189466706667692,246.00779055300998,512.4953230989142,512.4886308250367,170.3270576165994,65.03996969495633,1.9731678594093263,0.028118546744224947,0.010241501200639491,0.01814716961210207,0.019477267558822727,0.007432925032629187,7.225459301760937e-05
176,11.0,561.1728947368422,-1204.2032165891242,9.577834473281593,11.921143001823646,512.5042930129155,512.2673533592516,182.3807423665638,39.62175803968008,1.6968373557377083,0.03667988172444071,0.13991614639232317,0.5567361210943759,0.563267555609849,0.12181251076421051,0.0009919051271470554
177,12.0,561.1728947368422,-1188.5472553969253,1.5190842913539757,82.35487977358189,512.4986190260898,512.4452312095091,137.99294816377292,28.6739684983398,4.840072394789089,0.0432863881426034,0.017570213181336364,0.07196009439463466,0.07252662035597615,0.015070372481657079,0.000161424476282907
178,13.0,561.1728947368422,-1047.64115448448,0.2735941552107514,926.866684076233,512.4991626442311,512.4773674779645,141.368434988759,40.56963516389682,1.7154283294437673,0.07805699054256714,0.0037914408098335254,0.011791393029993264,0.011905914853175749,0.0034166004816351824,3.7246475225431674e-05
179,14.0,561.1728947368422,-6452.389703453641,5.788778718952313,326.8249291419764,512.4971045030471,512.3007639470063,160.09497929011093,-11.46441813025191,1.594440195611222,0.0680822140186297,0.002514102489594396,0.03333856660984264,0.033369299741386714,0.002387943788645747,2.1204255647854796e-05
180,15.0,561.1728947368422,-378.28193483084635,0.2969632712311706,520.725987088731,512.4847242111807,512.494078916205,65.18319641650207,47.97214675179529,1.9542051931065916,0.06246085388595854,0.006085521398202405,0.007564161681451404,0.00781905920365047,0.005754339700390311,0.0002723459616544248
181,16.0,561.1728947368422,-1394.6759225036935,0.1847030278879721,2591.5035346196532,512.4991009648755,512.4921320500084,124.91052402239254,46.59316372548928,1.6797703177334562,0.06055069815786997,0.001127778225376703,0.002903573770061009,0.0029184758202240517,0.0010886467432989957,1.4317917213726745e-05
182,1.0,561.762052631579,-1324.293195023109,0.3184901802961732,1817.0814880458418,512.4994704831441,512.4868194990534,173.29185181231844,47.24226200588765,1.6855125846306624,0.11933718752005326,0.003344826745523263,0.011309375627619292,0.011402095281006568,0.003101231480283181,2.734764947308678e-05
183,2.0,561.762052631579,-876.6805066954241,0.9160364253874547,81.48617724869109,512.4945489843022,512.4905526137514,176.65883788805093,44.84348318045887,-1.3984707545390747,0.03749706200485822,0.024636791809419807,0.08014477540025569,0.08146768768123414,0.02062287670195701,0.00017651796746033388
184,3.0,561.762052631579,-5964.545150206324,11.762736500172402,183.6479155813387,512.4958475062091,512.3885258592576,169.7310546483415,19.30369396298973,-1.5452194199042895,0.05682853665524074,0.006118963064037339,0.052497459870391505,0.052601447651650056,0.005971696746485599,5.041846738954e-05
185,4.0,561.762052631579,97.9755578513078,-215.4972728633716,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
186,5.0,561.762052631579,-3621.894170360476,200.83700335688033,5.458519590054322,512.4788574009472,512.7294230716085,-37.56765575687691,167.5225856866093,-3.0994882451012074,0.038147944910303516,0.26667776102198165,1.1692374922310707,0.26229597901127705,1.1718005423004931,0.0023319656705082068
187,6.0,561.762052631579,32988.172855512865,328.52040585326097,154.1222741678497,512.4942835000445,513.1203945723607,157.69819116573487,12.228350700581355,1.5661708265262717,0.06434892335860003,0.005114394413728643,0.06583896134800399,0.06587233484846153,0.005105380377107542,4.60634651656641e-05
188,7.0,561.762052631579,-1355.5576975320935,1.4920769005444872,269.6473570764171,512.4964771071229,512.4972169611412,102.15929577391817,39.00635711942468,1.6828891401210226,0.05219140386877026,0.007821558489136031,0.01966699597453801,0.01977294212061552,0.007549719199313333,0.00012235084491848898
189,8.0,561.762052631579,-366.5799151852015,0.0748134438013605,246.11641671326223,512.4952776257807,512.487138538832,169.79095225610828,65.17818167573004,1.9652300414874577,0.02799065962459277,0.01009332638719411,0.018052342493722714,0.019319114094101024,0.007411529572370882,7.240481608453089e-05
190,11.0,561.762052631579,-1289.1217585040695,10.951051902047764,11.927818948486953,512.5018956937002,512.5321724780342,182.18655811822438,39.65268255238959,1.6886139123533799,0.036594477182219094,0.13750895233174312,0.5551257732519987,0.5611022757334293,0.12161554160761831,0.0009916207274593687
191,12.0,561.762052631579,-1283.1723707585436,1.7659064203352013,82.28908229445514,512.4984907926524,512.4607845566879,137.85351213455326,28.73000501648248,4.830747747651453,0.043098055090609856,0.01720009757084366,0.07170459733684603,0.07218929246760526,0.015045124677955171,0.00016136879412025323
192,13.0,561.762052631579,-1116.953424094928,0.3140962189398296,927.0071872940446,512.4990594782136,512.4805629129232,141.1914490225765,40.60959316842593,1.706566675300519,0.07883645113600551,0.003788179228329008,0.011906108247324767,0.012007935795868027,0.0034536016631872496,3.771223990164589e-05
193,14.0,561.762052631579,-9824.129891146085,13.485243069514624,326.76589119486954,512.497273737201,512.3839649522873,159.84600280482726,11.471365828273834,1.5863270276219603,0.06827418837932146,0.0024518735936205215,0.03339291044730347,0.033417900445025815,0.0023966641201698382,2.1315027597640124e-05
194,15.0,561.762052631579,-398.7288866943143,0.33400335434402906,520.6623477626728,512.4855124383566,512.4933317368426,64.94683853871751,48.158679155701826,1.9362881646629782,0.06250148806584378,0.006075950951750137,0.007569232438802319,0.007796700504588839,0.005781169426479872,0.0002796153256417571
195,16.0,561.762052631579,-1537.3105048552475,0.22905172347877578,2591.1487941130717,512.4991695038461,512.4925189733437,124.7840647894706,46.642749413266756,1.669728677429247,0.06175302202854605,0.0011444957869824759,0.002961306472618659,0.0029738171368306394,0.0011115969279067838,1.4644440586827856e-05
196,1.0,562.3512105263159,-1439.5406389675043,0.3797420149263174,1816.7904325109691,512.4995590244451,512.4893014471394,173.11384840956603,47.297023114326294,1.6763996292455896,0.12033905587896825,0.0033401741781266983,0.011405413458247051,0.011488165609524273,0.0031313818022638334,2.765085433610296e-05
197,2.0,562.3512105263159,-923.3693776550712,1.0119453256718984,81.48018876591257,512.4949338844293,512.4774306495748,176.3899221640522,44.916954171615345,-1.4070251829698797,0.037306053287315545,0.02417869798596585,0.07973373851692449,0.0809394478298041,0.020555771046854483,0.00017628912857829243
198,3.0,562.3512105263159,-9096.894579954253,27.494205491362443,183.59296969808332,512.4959024542155,512.4467252030149,169.59360846741353,19.318733958781177,1.5875683780999963,0.05701778010059081,0.006061649519982654,0.05265434122086414,0.05274811289171556,0.005997800289223591,5.068188350920624e-05
199,4.0,562.3512105263159,-1611.454243335487,47.307965959576016,4.17530191016282,512.3957835495405,512.7863918460567,158.75525527031863,26.862302779666948,1.6652043988404535,0.04672213282908349,0.34250644961697435,1.7652759280309955,1.7738788621993655,0.3000875802035385,0.0027551281756167593
200,5.0,562.3512105263159,-4440.70138568906,297.6662115471389,5.501583922584083,512.4706496829257,512.9894895524922,167.6647731820886,37.218962945768936,1.6051440270186619,0.0382931840039998,0.2621510943562157,1.1664946822978917,1.1687437357164807,0.2592341419577843,0.0023005623252084517
201,6.0,562.3512105263159,11831.35369762671,42.47020771601287,154.715264173409,512.4942514806912,512.9032229041236,157.5575683893581,12.181250715271082,1.557900132887233,0.06510336641456688,0.005196190480371009,0.06629260304369951,0.06633040142056032,0.005125823600733372,4.628745987863452e-05
202,7.0,562.3512105263159,-1497.516106587035,1.8371428767342308,269.64687644699904,512.4961139669724,512.4994413272585,39.03566158020885,102.07214743953702,3.2431361895491433,0.052661279137279804,0.007848681645876087,0.019846263117657515,0.007623391736492817,0.019933887281915197,0.00012371838213244207
203,8.0,562.3512105263159,-374.9163562995552,0.07796936438522319,246.1061228666602,512.4951291423074,512.4897461189412,169.29287157211778,65.32714977931516,1.9573155664354385,0.02787307268190344,0.009958862359503053,0.017975417650548255,0.01918233255608292,0.007397544215364277,7.261226317186419e-05
204,11.0,562.3512105263159,-1389.7514788409567,12.734094008649693,11.94138002306404,512.5041346614803,512.4400797587815,181.996976950284,39.64312994163607,1.6801533902021795,0.0366923471510696,0.13556605526460624,0.5559010348942223,0.5613608908474802,0.12177448167097182,0.0009940534405959856
205,12.0,562.3512105263159,-1393.6276585174267,2.097681833908652,82.26023694745248,512.4985755817414,512.4296055805398,137.5459801649635,28.77596210839566,4.821444291662005,0.04329724498582278,0.016990726257786797,0.07197419024973546,0.07238696036895051,0.0151442263475764,0.00016285114306306656
206,13.0,562.3512105263159,-1184.9854539549037,0.35517221674398264,926.8563178702827,512.4993203459104,512.4838070712057,141.0350984550115,40.657387617275575,1.6988593527915703,0.0791393826766145,0.0037709697168556286,0.011951797480920635,0.012042690678063175,0.0034715236633376034,3.7965661658567996e-05
207,14.0,562.3512105263159,-21024.29263334486,61.67242944088329,326.658248686312,512.4974245282058,512.4778090410829,159.71900390298538,11.474157652869659,1.578053893754509,0.06809716388071702,0.0024038456803039993,0.03329302968684148,0.03331456476903807,0.002391730430692833,2.1288519765250334e-05
208,15.0,562.3512105263159,-420.34686782723304,0.3718071301203356,520.7794508215142,512.485478859838,512.4917420801796,64.73743169448802,48.2901958635471,1.919009328681456,0.06212941204004535,0.006022563793433413,0.0075214653482245115,0.00772353240275906,0.005761142515932733,0.0002837024244672157
209,16.0,562.3512105263159,-1714.9230473838943,0.2829377653980744,2591.502598702133,512.4990990788452,512.4917041801343,124.67426503899678,46.677063488989326,1.6595391554912922,0.06129305611091819,0.0011302605339311154,0.0029386838968457774,0.002948663077368417,0.0011039778602518668,1.456454833391416e-05
210,1.0,562.9403684210527,-1575.973124398307,0.45115064821598805,1816.8269544070408,512.4996800314285,512.4889500886558,172.95169770069953,47.338502052382815,1.6673168490710695,0.11925673972428757,0.003279204120941437,0.011301564949009276,0.011373834522929106,0.003105866256383447,2.7459445557451302e-05
211,2.0,562.9403684210527,-976.4358319179776,1.1343092450178422,81.50520693390402,512.4939308493332,512.4689622080823,176.13016892824143,44.9707891460138,-1.4157797984776224,0.0374041747972301,0.023893113446754904,0.07990164516102395,0.08100249062721895,0.020625050513746034,0.00017720905420172238
212,3.0,562.9403684210527,-18348.71304874607,111.51243209721598,183.53485827354456,512.4957053246399,512.4852358281887,169.55166941143602,19.326885417808757,1.57911213471653,0.056797086852962024,0.005994662603469327,0.05245958606250646,0.05254732687567882,0.005978972205861664,5.053614460104739e-05
213,4.0,562.9403684210527,12.890846185607142,0.4312605951654298,4.171481147522021,512.3907949039449,512.1440949756366,27.137071130188783,-157.5022167320677,3.2258739748426097,0.04659655423502839,0.336899597727654,1.7566649845858084,0.30357778481181474,1.7635468870327933,0.0028062806875882853
214,5.0,562.9403684210527,-6073.948025176759,552.036521731848,5.51757512784935,512.4751981706892,512.8210226123547,168.10323408093765,-37.153160653096855,1.595912742468789,0.03826978757396555,0.25941576678097067,1.1650008164932313,1.1670179596621866,0.25779081860074676,0.002281769343096662
215,6.0,562.9403684210527,7212.532911723378,15.707019061684141,155.38895352633713,512.4938403579009,512.841355292225,157.5396717046693,12.126478476945508,1.549643545403119,0.06535679190289959,0.005287358146372249,0.06624033304837516,0.06628721607397015,0.005099369240313237,4.6051511489718354e-05
216,7.0,562.9403684210527,-1653.0029900305585,2.2297551494311625,269.69030320494045,512.4966464068759,512.4961702130317,39.06851719480423,101.9925455262233,3.2336413015409007,0.052447533231302586,0.0077820350123776055,0.019762719915401475,0.0075976385443117436,0.01983434037408231,0.00012346532430116991
217,8.0,562.9403684210527,-383.2391664237922,0.08168483815749698,246.03671521631009,512.4949322550342,512.4919858233612,168.85780937584215,65.53812919753793,1.9497095995804503,0.027891275198404022,0.009887366711251278,0.017994149188639064,0.019150987191914066,0.0074283320577654775,7.325140893232115e-05
218,11.0,562.9403684210527,-1513.5809342863952,15.112714321302452,11.933860546018309,512.5017469542216,512.273391692748,181.8632761554999,39.65671048848789,1.6712693781464028,0.036750183376537404,0.13372198763921075,0.5571778015627387,0.5621521596143191,0.12199129283491583,0.0009964596523215595
219,12.0,562.9403684210527,-1512.9227255570343,2.4668082430660005,82.28083273127272,512.498783323503,512.4624975926114,137.48257288127778,28.781018201826306,4.812905449543227,0.043261675653231725,0.01670970353737394,0.07192520989990767,0.07227563821882019,0.015130587595102532,0.0001627895932228995
220,13.0,562.9403684210527,-1279.0141320486402,0.41025385941328446,926.8061573390061,512.4996017555869,512.4890371089239,140.87239979079746,40.69901153705076,1.6895362926061737,0.07844114535543058,0.003700501740724449,0.011845895389992946,0.011923319165306166,0.00344461132026823,3.772979275140806e-05
221,14.0,562.9403684210527,101103.64768101125,1419.6663067031106,327.058905657432,512.4974544790133,512.5998348852964,159.6420433159087,-11.462518157843913,1.569287105532632,0.06791430776040959,0.002380266714312393,0.03314654959079032,0.03316699743672791,0.002379742653045985,2.119198833098796e-05
222,15.0,562.9403684210527,-442.6179537585329,0.4163280796676077,520.7328844917382,512.48512296852,512.493454412426,64.56323513391173,48.42483591018859,1.9027770639911528,0.06224703724975798,0.006023011304813053,0.007536765764112916,0.007718187407345697,0.005788703387771688,0.00028981954524552226
223,16.0,562.9403684210527,-1946.132439457417,0.3621790724465928,2591.7450543124646,512.4992320838849,512.493844119448,124.57698684531947,46.707535936803765,1.6490419590373238,0.060920824193920156,0.0011182040139572325,0.002920488242997432,0.0029281914124962725,0.001097886738032482,1.4502304008104007e-05
224,1.0,563.5295263157896,-1736.8757236370027,0.5403806129245838,1816.8493712043974,512.4998348178323,512.4879957354195,172.81436575481987,47.372304479841695,1.6584232885701442,0.11759188060512502,0.003205895833785596,0.011143150027182117,0.0112058780570615,0.0030646423413540794,2.7123350681191077e-05
225,2.0,563.5295263157896,-1037.0588621323209,1.2783847090766085,81.49086412624075,512.4947106670036,512.5007877950262,175.91652060215768,45.027054983436344,-1.4247092842235816,0.037356074298272104,0.023544084632330594,0.07982131330094053,0.08081889455192025,0.02063033132846834,0.00017753059310631497
226,3.0,563.5295263157896,-822033.2058572817,224068.639353085,183.35023922483953,512.495897603463,512.5530519927199,169.56340613503576,19.342464854257003,1.5709819493315353,0.05676497683262445,0.005986443483274978,0.052488158356856766,0.05257429463101766,0.005986435568632653,5.059672524924188e-05
227,4.0,563.5295263157896,-2019.5231729931322,76.72918041933262,4.17249611296887,512.3728594951448,512.5116427642697,156.79296083214928,-27.559510548220814,1.6462094343022868,0.04646622104625259,0.33251910870252555,1.7372460764689879,1.7427849832639961,0.30628995121153857,0.0028543729052428507
228,5.0,563.5295263157896,-10094.35668551058,1527.2924403173633,5.496133903528375,512.4739670409069,512.446911041814,168.06103028419918,37.27788410021614,1.585911333620046,0.03814144847202039,0.2589009320189429,1.165734398030243,1.1675243378779354,0.25835175667076055,0.002286576597351927
229,6.0,563.5295263157896,5133.983952555026,7.963049605833267,155.71420315968487,512.4948255924741,512.8466425258082,157.62018641775788,12.091734354933765,1.541083926736217,0.06571224732676234,0.005470013498448506,0.06648678903663217,0.06654841724368472,0.0051029398219211135,4.6058205551617196e-05
230,7.0,563.5295263157896,-1908.7915968782174,2.9784729640826884,269.74665763387117,512.4963451114555,512.5070748422991,101.8676704037054,39.101818971150735,1.6505662202595768,0.05251467127571417,0.0077508840367627955,0.019777344450460234,0.019831100507636062,0.007612293352717002,0.00012394535302917152
231,8.0,563.5295263157896,-392.1769373707497,0.08581009344874796,246.0037186215128,512.4947493837825,512.491661829189,168.42426712412274,65.735535902616,1.9418529189216756,0.027935013549630183,0.009821769988869206,0.01802696781762243,0.019134343879645726,0.007463730860528127,7.393918697218509e-05
232,11.0,563.5295263157896,-1661.4931142053858,18.2592260681879,11.925284949289566,512.4987235889942,512.1693724501229,181.64720233888494,39.78577546732894,1.6623772442567732,0.036692889497536234,0.13208871621836907,0.5564873621240116,0.5609882969164923,0.12231440647586113,0.0010008241692293274
233,12.0,563.5295263157896,-1667.222183101324,2.997140922545819,82.27087136773804,512.4993543540547,512.4872181315975,137.35740570201364,28.81728945822258,4.803656946375568,0.04325196308608436,0.016458887739747907,0.07192003729484002,0.07220901876011476,0.015149141123956555,0.00016316147955028042
234,13.0,563.5295263157896,-1375.7495183885965,0.4760245675612012,926.8619296660003,512.4994343540695,512.4915070176938,140.73070595756673,40.73911335764943,1.6812574064889871,0.07863624630171455,0.003678829312489859,0.011873082776667362,0.011940236725352571,0.003456379939681781,3.791061037858975e-05
235,14.0,563.5295263157896,16226.176252066698,36.6440214662887,327.27814858834256,512.4974749040404,512.6668581601094,159.8197637011662,-11.451674128365829,1.5613927932311862,0.06823366406477345,0.0024076591950257854,0.03331716701009383,0.03333954012524756,0.0023872961044367085,2.1235007389164542e-05
236,15.0,563.5295263157896,-468.211430791179,0.4698011332356882,520.7636489353399,512.4862778582443,512.4962852430705,64.38771745203411,48.55671282833113,1.8858377537014255,0.06225905295511307,0.0060128332822168735,0.007537093796760884,0.007698142041250035,0.005805218048707138,0.00029560611733125394
237,16.0,563.5295263157896,-2221.802020417323,0.46651516926002556,2591.3349575058037,512.4993936762495,512.4939455593768,124.49478389932597,46.74261497742756,1.639366193489081,0.060169669022149805,0.0011007499086938886,0.0028847921897854263,0.00289063156018508,0.0010853355660097731,1.4352631843554485e-05
238,1.0,564.1186842105263,-1946.9582261472897,0.669511555305178,1816.9456035742635,512.4999692662773,512.4887084752951,172.66890829785598,47.40237293819103,1.649008906986261,0.11593502404435554,0.0031344231248610147,0.01098411088456333,0.011037913405355327,0.0030232049336433174,2.678585398228716e-05
239,2.0,564.1186842105263,-1108.9533168311725,1.4580215860434738,81.48665129853661,512.4946654456189,512.4581506207746,175.71269459954837,45.08069175857123,-1.4340586370605837,0.0372565412442708,0.023159033903547965,0.07961422822747923,0.08050908385823677,0.020600418507452214,0.00017754644262386052
240,3.0,564.1186842105263,18520.27520712815,113.391180371277,183.58812200165667,512.4960574559578,512.6058383177153,169.67423572906972,19.311036363545703,-1.5790351049165225,0.05679504643688832,0.005987564085282615,0.05248045856557028,0.05256915860226322,0.005972137023173197,5.043999032699455e-05
241,4.0,564.1186842105263,-2163.173751277509,86.00448778019084,4.147111443586117,512.3796652663175,512.9290847141132,27.285603541121006,159.03715595411273,3.212014904411027,0.04630545297341093,0.32837181028175205,1.7700623261367296,0.3044436307898363,1.775307588660367,0.0027906334645706674
242,5.0,564.1186842105263,-30549.640894795906,14190.370665295415,5.48204326748425,512.478946723469,512.447211325235,167.74863357677341,-37.53172561395721,1.5757910376090563,0.038141783333761795,0.2614016701572375,1.1673119020520981,1.1689483635807203,0.26134135396698766,0.0023200148010498497
243,6.0,564.1186842105263,4012.3587180350532,4.912580588336449,155.68210588357803,512.4946985266337,512.7984398511486,157.70748422941452,12.104370547670179,1.5327851703921243,0.0662934162717858,0.005747911339926536,0.06710508186569526,0.06718621575263549,0.005154105210241923,4.6494610050337875e-05
244,7.0,564.1186842105263,-2190.8461362214407,3.9188767246232747,269.6196985149612,512.4967456558004,512.4986202279895,101.8194824632505,39.14073051396995,1.6403319630795636,0.052401766416281234,0.007712209137581241,0.01974769660261331,0.01978844186901071,0.007607053223314342,0.00012398133784850411
245,8.0,564.1186842105263,-401.25825964641064,0.08988572529614976,245.96100235298974,512.4948014934038,512.4918228141726,167.96656478431063,65.91864889734235,1.9341823219362149,0.027902972749625277,0.009731887894773217,0.018006612653396325,0.01906375897088816,0.007477238939097039,7.442281077266403e-05
246,11.0,564.1186842105263,-1826.8197608498338,21.986552793882996,11.947935144184088,512.501101049244,512.6951110844144,181.4738541422871,39.68855472630196,1.6541294063348266,0.03672379565587953,0.13005586585926135,0.5557875782566352,0.5598915719638811,0.12190854310354401,0.0009983122452721061
247,12.0,564.1186842105263,-1847.2543908397172,3.680433285169097,82.24870231035182,512.4996522099549,512.5036450458277,137.1808270687691,28.864147024844048,7.936397061142346,0.04318187667870849,0.016223904847416065,0.07178438331294078,0.0720196783873202,0.015153422375472554,0.00016346034042014084
248,13.0,564.1186842105263,-1486.5471707000247,0.5542763400732434,926.7373679356892,512.499446716201,512.4955056151642,140.60681369489762,40.77814493377546,1.6730839358409766,0.07837813870379712,0.0036393246466078534,0.011834756752273013,0.011892170068120636,0.003448806194771657,3.787364970843466e-05
249,14.0,564.1186842105263,8753.793253880358,10.636392264684813,327.0496548300965,512.4972699910525,512.7522244238756,160.05004729566537,11.460154309428813,1.5533670324510631,0.0680352004207212,0.0024530392399176515,0.033287702615176856,0.033314115254740984,0.002383799294284586,2.1173366136697582e-05
250,15.0,564.1186842105263,-506.76207457094785,0.5559192752569596,520.8637440660747,512.485994326116,512.496499160828,64.18205792082824,48.696664849186234,1.8632653007347832,0.062387488041863275,0.006008849537211785,0.0075510283270491954,0.007687820096087768,0.0058328143475148125,0.0003028536817641667
251,16.0,564.1186842105263,-2625.437903565253,0.6562800666122831,2591.727864939846,512.4993232927957,512.4950431642623,124.41884093696588,46.76651431088947,1.6288500453433805,0.060618557160949924,0.0011049588637026965,0.002905759923519629,0.002909974050678817,0.0010938253886772925,1.447909054863607e-05
252,1.0,564.7078421052632,-2202.33957459657,0.8481633430484443,1816.7427744135814,512.5001391179218,512.4916168313022,172.55806064938216,47.43864825982725,1.6399702341815228,0.1147360106224077,0.003080832029407492,0.010871323759428803,0.010917826649796859,0.0029945461432328343,2.6555301158384057e-05
253,2.0,564.7078421052632,-1183.963380057928,1.6666186296390593,81.50639441424757,512.4948329157442,512.4910726060284,175.50389168104925,45.10947473634197,-1.442623954794178,0.03738259366734039,0.022941897378815055,0.07985646756746882,0.08066768341531215,0.020676804816921378,0.00017845366959987004
254,3.0,564.7078421052632,9106.154235011267,27.321616573247745,183.65639560810754,512.4960412391572,512.5811384894478,169.77649570392944,19.301839790396006,-1.5875513265185088,0.056674625336600656,0.006018220478460725,0.052376664402428184,0.052471351008892754,0.005954730723265127,5.0261394355613796e-05
255,4.0,564.7078421052632,-2471.0138780631364,111.11951907922071,4.16872173998851,512.3916208178256,512.5580704126845,-26.810356529728928,158.6009760806704,3.203265469371868,0.046875853906299114,0.320110229921451,1.7782639157559479,0.3011956003609035,1.782502196216672,0.0027663501527745407
256,5.0,564.7078421052632,34904.85120931095,18634.218174235917,5.496397064619685,512.4789116651006,512.2512342644724,166.95922229237664,-37.63512795122501,1.5664248164361025,0.03818768258913612,0.2615340731931959,1.1600035400334041,1.1615145924143304,0.26148515414441814,0.0023337340557710185
257,6.0,564.7078421052632,3316.644364391955,3.396208595533681,156.15987061594257,512.4945774903857,512.7993725879211,157.72095343014377,12.045310375981234,1.524822036618656,0.06756882423363914,0.006078158023635672,0.06817224153157445,0.06827722300134446,0.005212097726880719,4.701087677815934e-05
258,7.0,564.7078421052632,-2572.3859884939598,5.412167343071394,269.7193489761954,512.4970931762854,512.5026516977604,101.76340249647177,39.14920676967008,1.6300445515039776,0.05252849179036478,0.007700847985370706,0.01978846987641012,0.01981809192907304,0.0076242923275640926,0.00012436368891572417
259,8.0,564.7078421052632,-411.149001436235,0.09493003357809754,245.85586657603625,512.4948681865689,512.4909994420794,167.52655946484074,66.13885791711762,1.926165881267224,0.027996699455815392,0.009689933932126941,0.018074733604852247,0.019085859138717534,0.007530637722681322,7.531551101300804e-05
260,11.0,564.7078421052632,-2037.7193099389835,27.282389033120676,11.950987123474485,512.5023321027652,512.5496449957884,181.33639328409157,39.69026103561687,1.6455385374157625,0.03665956649609776,0.1282184509706212,0.5545762504188188,0.5583057274540018,0.12164543696949656,0.000996977462419847
