name,trialDM,drift,drift_error,amplitude,xo,yo,sigmax,sigmay,theta,amp_error,xo_error,yo_error,sigmax_error,sigmay_error,angle_error
16.0,562.8094444444445,-837.4359932723398,0.06856112684236113,2591.3000043743104,512.4987556308976,512.4871002135804,126.12758028931125,46.17350206995687,1.7510275528505115,0.06257963138144214,0.0012253856547675185,0.003003230020122551,0.003045913421902254,0.0011150800718265413,1.4438112147525566e-05
1.0,564.0532222222223,-724.9207874595776,0.09280183281070557,1817.6843822607311,512.4990053373347,512.4847232589431,175.89367107939458,46.58150215925748,1.778256872373645,0.11647000485344303,0.00372953830113464,0.011043669311439927,0.01129165211998578,0.0029833832793346887,2.5802862705493934e-05
2.0,564.0532222222223,-569.5484491898949,0.3844475906385812,81.51418270672725,512.4946502102736,512.4902365698115,180.09768457137542,44.035407593854956,4.974152072078607,0.03740452086338053,0.028943535029949903,0.0799797987606648,0.08282513760733168,0.020196428950912178,0.00016872982986389698
3.0,564.0532222222223,-1333.4295654871353,0.5820252976899386,184.4678841544669,512.4951879663028,512.3742185357519,171.629214264901,19.147564729729172,1.6847333816086245,0.056935412860713894,0.008408784730380125,0.05262444197479851,0.05305818041710143,0.005907682039535346,4.930280970472163e-05
4.0,564.0532222222223,-810.2320601114994,12.006608138066408,4.182040526362177,512.4129866251401,512.5401015131605,158.73715275865516,25.821482353234014,1.7569422566019448,0.04771228708650234,0.44270716644844527,1.7792691894204913,1.8104656676819375,0.29439581798823866,0.00269516528578945
5.0,564.0532222222223,-1147.404305274004,19.984900873476857,5.525157210895122,512.4749630736495,511.77827825202587,168.13109611370112,37.23220319081201,1.7030058764048612,0.03825295840765931,0.2974141393003888,1.1529668852123476,1.1640579883062843,0.2572006704261852,0.002276018078582584
6.0,564.0532222222223,-1842.2238239136732,1.0386418023076804,155.69183317030777,512.4944039730774,512.0849634874508,158.5175907140678,12.051946410540928,1.6534357842055227,0.06676553543905772,0.00761696699537799,0.06774601403093876,0.06801144468157819,0.0051683989274267355,4.6380110366143944e-05
7.0,564.0532222222223,-715.2968546345564,0.41160109028235814,269.78160267592466,512.4956179534526,512.4725854654539,103.70412829834592,38.43607166088113,1.7809671842205947,0.052128325085178284,0.008380291876341268,0.019657647421731483,0.020037404241717755,0.0074266303622374,0.00011740794210867773
8.0,564.0532222222223,-294.30966764495315,0.04910217879716974,246.00074956740315,512.4948812346703,512.4961756344087,175.83931175479032,62.98690952658604,2.04910290685108,0.02885842032557337,0.011539094990441827,0.01862465880120563,0.02063709587348453,0.007388215810585687,6.817391285260636e-05
11.0,564.0532222222223,-721.1639628638972,3.4159332021057587,11.9321294708134,512.5035638463216,512.4809733312541,185.05897869798704,39.06164230782773,1.779306638753527,0.036643298846737976,0.16607960922886855,0.5563613109096393,0.5704678608670447,0.11986210831064625,0.0009592710864572647
12.0,564.0532222222223,-725.6460824109339,0.5647054313461451,82.42654031799982,512.4984960586046,512.4674597324985,139.86928589662918,28.311708665647714,1.7780554025055877,0.043276339175135826,0.02097270301841345,0.07192177185466478,0.07342987939791006,0.014863288004101506,0.0001567117339957523
13.0,564.0532222222223,-650.942586350026,0.10710794368148528,927.8211291888898,512.4985662750412,512.4659866140163,143.68138731429872,39.943333832611366,1.801049730538175,0.07961559101659113,0.004364978024325682,0.01202906937190017,0.012329524035855568,0.0034274702185482513,3.656159870464618e-05
14.0,564.0532222222223,-1478.273567903867,0.3015713077288953,329.2375122641364,512.4969544202319,512.2965922778726,162.0309317225365,-11.41541701191364,1.6736524011658718,0.06851147943405055,0.004191052619103186,0.03353734941522194,0.033739127188787334,0.002375128014146775,2.0835205020289994e-05
15.0,564.0532222222223,-282.76952634540817,0.1536635972025148,520.4205620219409,512.4839294015216,512.4900291245118,67.21093532339579,46.60524569325672,2.0656347837716114,0.06257692893388254,0.0062492048621824005,0.007594150702252488,0.008081972646623576,0.005604052510357839,0.00022710988983793426
16.0,564.0532222222223,-761.7249978441073,0.05731257928582612,2591.802005000281,512.4987039124005,512.4858823247971,126.53106684809694,46.02771963994241,1.7684984733594225,0.06334358979829224,0.001259180196155855,0.0030401603361162976,0.0030923642795864866,0.001124911445278534,1.4490619921541543e-05
1.0,565.297,-668.4634899028225,0.07815022841048451,1817.7180293938327,512.4989424561709,512.4838938364484,176.53099998494469,46.4218778750422,1.7952177861142982,0.11542744687275107,0.003804234243141909,0.010946176402318122,0.011230938930331584,0.0029464896960350777,2.5365042093854696e-05
2.0,565.297,-534.3498644168899,0.3381417305559987,81.51497551571039,512.4944163047435,512.4763895339381,180.904900294668,43.86918100410182,1.8489515101061509,0.03738904471622142,0.02987734809760961,0.07995689304363461,0.08315707567685575,0.020109346564196134,0.00016707962359679876
3.0,565.297,-1157.5485823003,0.4383923563464021,184.67520998430052,512.4952996704313,512.375179647836,172.02576665372933,19.099924887969916,1.701860526954447,0.057009580272605845,0.009071860702667483,0.05264606526058635,0.05319097952140066,0.005894166645424506,4.907077269800392e-05
4.0,565.297,-787.5419498940201,12.066879812254212,4.111637887213213,512.415148537161,512.3676874060371,155.15606402995266,26.220579456453205,1.7621771165112148,0.047835757576998615,0.45535202806396213,1.7717133653641708,1.8041845043296862,0.30482692338337,0.0028612965385810614
5.0,565.297,-1015.917984200595,15.776396252432724,5.487614476615859,512.4724068954953,512.4390034103769,37.41013570033482,168.9269488625319,3.2906753156812014,0.038047392698955795,0.3097170431584742,1.1582103501298382,0.25905642496404463,1.1721178653743873,0.002280983462933487
6.0,565.297,-1536.4724081671195,0.7417761925039749,156.25966744380472,512.4938057708447,512.2488451918223,158.4624281796075,11.993323175781136,1.6697822901521235,0.06891342739590532,0.008683099023274592,0.06954220109981654,0.06991692725736944,0.005289041140502647,4.747676815500641e-05
7.0,565.297,-659.7144921357539,0.34862628834406456,269.80723203832696,512.4962033186927,512.4652972820902,104.09462794736037,38.31780068175601,-92.44968641697007,0.05198383583682863,0.008494390583761082,0.019609694699904225,0.020054804489105155,0.007382385272503776,0.00011602054933034914
8.0,565.297,-283.6956951818475,0.04596197696587243,245.96580279578538,512.4949455816735,512.4929007556375,177.07247782876158,62.551011731953615,2.064269400214293,0.02912402553920247,0.01188100404705644,0.01879414370215042,0.020975969002213535,0.0074057468322415825,6.75868785397366e-05
11.0,565.297,-663.5940527257736,2.8925257353598517,11.952218332453512,512.505473534537,512.510374795881,185.62758739167094,38.847006746278744,1.796809265959542,0.03676414955287609,0.17292986447352043,0.5569118680764978,0.5731308859574318,0.11940640780207738,0.0009519546968794521
12.0,565.297,-673.0671716645602,0.48485904366328164,82.34767989963183,512.4982999803282,512.4771878355373,140.34115543725179,28.252249877572588,1.793733297967158,0.04310851421415031,0.02172088684074548,0.07171764646226371,0.07346277414704275,0.014788792842095591,0.00015532906404774552
13.0,565.297,-601.1624640939721,0.09068893195307665,928.135667743936,512.4985350086484,512.469267444254,144.29396821723589,39.768957078985686,1.8193683432837289,0.0791517509635141,0.004468907545486886,0.011956244626739866,0.012305840020985209,0.0033915132645853233,3.597290059040955e-05
14.0,565.297,-1265.825528059735,0.22124803195074502,329.34926803463935,512.4967060947483,512.3229232813698,162.30279139414714,11.422115893116107,1.6907616657411246,0.0683877907637043,0.0046699522431886955,0.03345788822234389,0.03372326219797381,0.0023714254455299705,2.0767609443485278e-05
15.0,565.297,-269.7410644447406,0.135733234593063,520.4751653501247,512.4833839764652,512.4878447482913,67.68707286632008,46.274302523370594,2.085600321441821,0.061834675533571824,0.006210828486369798,0.007504796263115624,0.008041873485826483,0.005497693217308902,0.0002156448874041782
16.0,565.297,-696.7683529938093,0.04778506548275568,2591.906807945678,512.4979287748313,512.4855470116477,126.9758963115695,45.87252702889492,1.7863866007759297,0.06321513427796668,0.001278013956223511,0.003034577285717656,0.003096820749724981,0.0011188000181360134,1.4331493170789532e-05
